hh_id,gender,mar_status,rel_rating,age,education,hh_income,empl_status,hh_internet
370890,1,1,1,58,12,12,4,1
370890,2,1,1,55,10,12,4,1
370905,1,1,1,41,11,13,1,1
370905,2,1,1,31,12,13,6,1
370969,1,1,4,49,10,19,1,1
370969,2,1,4,49,12,19,1,1
371021,1,1,1,59,12,18,1,1
371021,2,1,1,58,12,18,1,1
371510,1,1,1,55,9,16,2,1
371510,2,1,1,54,9,16,2,1
371614,1,1,1,51,9,14,1,1
371614,2,1,1,47,11,14,1,1
371949,1,1,2,40,9,14,1,1
371949,2,1,1,36,10,14,1,1
372034,1,2,2,34,9,14,1,1
372034,2,2,1,33,11,14,1,1
372345,1,1,4,40,9,14,1,0
372345,2,1,4,37,6,14,7,0
372465,1,1,1,32,10,13,1,0
372465,2,1,1,25,11,13,1,0
373121,1,1,1,42,13,14,1,1
373121,2,1,1,42,12,14,7,1
373805,1,1,1,26,9,2,4,1
373805,2,1,1,23,12,2,1,1
373828,1,1,1,60,7,16,1,0
373828,2,1,1,60,5,16,6,0
373862,1,1,1,62,10,10,6,1
373862,2,1,1,61,10,10,1,1
373884,1,1,3,34,9,13,1,1
373884,2,1,4,33,10,13,1,1
373926,1,1,1,40,10,14,1,1
373926,2,1,1,40,9,14,7,1
373955,1,1,1,28,10,15,1,1
373955,2,1,1,30,10,15,1,1
374154,1,1,1,42,10,19,1,1
374154,2,1,1,32,12,19,1,1
374173,1,1,1,58,10,11,2,1
374173,2,1,1,54,10,11,1,1
374261,1,1,2,26,12,14,1,1
374261,2,1,2,26,10,14,7,1
374262,1,1,1,63,7,11,6,1
374262,2,1,1,62,8,11,1,1
374264,1,2,2,32,11,14,1,1
374264,2,2,1,30,11,14,1,1
374364,1,1,1,61,10,12,1,1
374364,2,1,1,59,10,12,1,1
374374,1,1,1,35,12,10,1,1
374374,2,1,3,29,10,10,7,1
374740,1,2,2,19,6,2,2,1
374740,2,2,2,20,9,2,4,1
374838,1,1,2,29,9,7,4,1
374838,2,1,2,26,10,7,1,1
374988,1,1,3,57,9,12,4,1
374988,2,1,2,53,9,12,1,1
375045,1,1,1,23,5,3,3,0
375045,2,1,1,28,9,3,7,0
375132,1,1,2,36,14,15,1,1
375132,2,1,1,39,13,15,7,1
375154,1,1,2,40,13,17,1,1
375154,2,1,2,39,13,17,7,1
375175,1,2,3,61,9,8,5,1
375175,2,2,3,53,11,8,6,1
375196,1,1,2,33,10,11,1,1
375196,2,1,2,30,10,11,1,1
375222,1,1,2,63,10,12,2,1
375222,2,1,2,63,11,12,1,1
375333,1,1,2,40,12,13,1,1
375333,2,1,2,41,10,13,1,1
375344,1,1,1,33,10,11,1,1
375344,2,1,1,34,10,11,2,1
375364,1,1,1,30,13,12,1,1
375364,2,1,1,28,13,12,1,1
375390,1,1,2,55,9,16,1,1
375390,2,1,2,51,11,16,1,1
375423,1,1,1,36,7,8,4,0
375423,2,1,1,36,10,8,1,0
375429,1,1,1,47,4,14,1,1
375429,2,1,1,43,8,14,7,1
375471,1,1,1,30,10,14,1,1
375471,2,1,1,28,12,14,1,1
375545,1,1,1,39,9,14,1,1
375545,2,1,1,39,12,14,1,1
375570,1,1,1,32,12,16,1,1
375570,2,1,1,32,12,16,1,1
375704,1,1,1,53,10,11,1,1
375704,2,1,1,59,10,11,6,1
375733,1,2,1,30,13,17,1,1
375733,2,2,1,29,13,17,1,1
375800,1,1,1,35,10,9,1,1
375800,2,1,1,28,9,9,7,1
375815,1,1,2,36,12,13,2,1
375815,2,1,1,30,12,13,1,1
375842,1,1,2,42,9,12,6,1
375842,2,1,3,42,10,12,7,1
375902,1,2,1,47,5,10,6,0
375902,2,2,1,43,10,10,6,0
375934,1,1,1,47,13,8,1,1
375934,2,1,1,41,11,8,1,1
375945,1,1,1,28,9,11,1,1
375945,2,1,1,27,9,11,1,1
376015,1,1,2,51,9,11,1,1
376015,2,1,1,47,9,11,1,1
376043,1,1,1,43,12,15,2,1
376043,2,1,1,42,12,15,2,1
376234,1,1,1,33,9,6,1,1
376234,2,1,1,35,9,6,4,1
376305,1,1,1,42,9,12,1,1
376305,2,1,1,40,12,12,4,1
376350,1,1,3,47,9,11,6,1
376350,2,1,2,46,10,11,1,1
376351,1,2,1,55,9,16,2,1
376351,2,2,1,49,10,16,1,1
376365,1,1,1,46,9,14,1,1
376365,2,1,1,45,11,14,2,1
376484,1,1,2,48,14,16,1,1
376484,2,1,2,46,12,16,6,1
376551,1,2,1,21,10,13,1,1
376551,2,2,1,24,12,13,1,1
376575,1,1,1,47,14,16,1,1
376575,2,1,1,47,11,16,1,1
376628,1,2,2,54,5,8,1,1
376628,2,2,1,55,9,8,2,1
376638,1,1,1,43,11,13,1,1
376638,2,1,1,41,11,13,1,1
376812,1,1,1,40,12,16,1,1
376812,2,1,1,40,11,16,1,1
377063,1,1,2,58,12,9,1,1
377063,2,1,2,57,10,9,1,1
377068,1,1,1,61,10,13,1,1
377068,2,1,1,61,9,13,5,1
377131,1,1,1,26,12,15,1,1
377131,2,1,4,23,9,15,1,1
377307,1,1,1,44,9,13,1,1
377307,2,1,1,43,12,13,1,1
377330,1,1,2,31,9,6,4,1
377330,2,1,2,29,10,6,4,1
377408,1,2,2,62,12,10,5,1
377408,2,2,1,59,13,10,6,1
377480,1,1,2,45,9,16,1,0
377480,2,1,2,46,10,16,4,0
377515,1,1,1,42,12,16,1,1
377515,2,1,2,42,12,16,1,1
377777,1,1,1,56,4,7,6,0
377777,2,1,4,51,9,7,1,0
377936,1,1,2,33,11,9,3,1
377936,2,1,2,26,10,9,1,1
377963,1,1,1,28,12,15,1,1
377963,2,1,1,31,13,15,7,1
378187,1,2,1,58,9,11,1,0
378187,2,2,1,48,10,11,4,0
378205,1,2,1,31,9,10,3,1
378205,2,2,2,36,8,10,4,1
378365,1,2,3,30,10,15,1,0
378365,2,2,5,29,12,15,1,0
378373,1,1,1,42,11,1,6,1
378373,2,1,2,40,10,1,7,1
378381,1,1,1,61,10,9,1,1
378381,2,1,2,60,10,9,5,1
378405,1,1,2,44,11,12,1,1
378405,2,1,1,41,9,12,7,1
378482,1,1,1,27,10,5,1,1
378482,2,1,1,25,12,5,7,1
378509,1,2,1,40,9,15,1,1
378509,2,2,1,30,10,15,1,1
378515,1,1,1,56,8,7,6,1
378515,2,1,1,59,8,7,6,1
378543,1,1,1,25,12,7,2,1
378543,2,1,1,27,11,7,4,1
378796,1,1,1,56,12,14,6,1
378796,2,1,1,55,12,14,5,1
378826,1,1,1,33,14,14,1,1
378826,2,1,1,32,14,14,1,1
378985,1,2,2,31,5,7,1,1
378985,2,2,2,28,10,7,1,1
378989,1,1,1,53,9,14,5,1
378989,2,1,1,49,9,14,1,1
379175,1,1,2,46,12,11,1,1
379175,2,1,2,44,10,11,1,1
379222,1,1,1,56,9,11,1,1
379222,2,1,2,56,10,11,6,1
379291,1,1,1,37,12,12,1,1
379291,2,1,1,38,11,12,2,1
379339,1,1,1,32,9,11,1,1
379339,2,1,1,32,9,11,1,1
379709,1,2,1,46,9,17,1,1
379709,2,2,2,43,7,17,1,1
379716,1,1,1,33,12,13,1,1
379716,2,1,1,30,11,13,7,1
379959,1,1,1,60,13,15,5,1
379959,2,1,1,61,13,15,5,1
379984,1,2,1,48,10,12,2,1
379984,2,2,1,58,13,12,5,1
380018,1,1,1,54,9,7,3,1
380018,2,1,1,52,10,7,1,1
380095,1,1,4,60,12,14,5,1
380095,2,1,3,59,12,14,5,1
380196,1,1,2,49,10,14,6,0
380196,2,1,1,49,11,14,1,0
380272,1,2,2,59,12,10,7,1
380272,2,2,5,53,10,10,4,1
380319,1,1,1,29,12,16,1,1
380319,2,1,2,31,12,16,1,1
380335,1,1,1,55,9,10,1,0
380335,2,1,3,54,9,10,2,0
380923,1,2,2,24,11,14,2,1
380923,2,2,2,24,11,14,1,1
381179,1,2,1,22,10,6,1,1
381179,2,2,1,20,10,6,4,1
381848,1,2,1,52,9,17,2,1
381848,2,2,2,48,12,17,2,1
382404,1,2,2,39,10,11,1,1
382404,2,2,1,37,10,11,1,1
382662,1,2,2,38,11,13,2,1
382662,2,2,2,37,12,13,1,1
382879,1,2,3,28,9,7,1,0
382879,2,2,1,26,9,7,1,0
384192,1,2,1,29,12,16,2,1
384192,2,2,1,29,12,16,1,1
384516,1,2,4,36,12,19,3,1
384516,2,2,2,38,12,19,1,1
384597,1,2,1,26,12,16,1,1
384597,2,2,1,30,12,16,1,1
384939,1,2,4,34,10,11,1,1
384939,2,2,1,30,11,11,1,1
384996,1,2,1,28,10,7,1,0
384996,2,2,1,26,9,7,4,0
385076,1,2,2,27,13,6,4,1
385076,2,2,2,27,13,6,1,1
385345,1,2,2,44,10,3,4,0
385345,2,2,4,37,9,3,1,0
385428,1,2,1,25,12,12,2,1
385428,2,2,1,26,11,12,2,1
385508,1,2,1,48,9,9,4,1
385508,2,2,1,52,10,9,4,1
385654,1,2,1,24,10,8,1,1
385654,2,2,2,20,9,8,4,1
385907,1,2,1,47,7,10,1,1
385907,2,2,2,46,10,10,1,1
385988,1,2,1,27,10,13,1,1
385988,2,2,1,27,10,13,1,1
386003,1,2,2,48,9,6,1,0
386003,2,2,2,44,9,6,7,0
386464,1,2,1,30,9,9,6,1
386464,2,2,1,37,9,9,6,1
386474,1,2,1,27,10,6,4,1
386474,2,2,1,24,11,6,1,1
1000006,1,2,1,24,12,11,1,1
1000006,2,2,2,23,12,11,1,1
1000009,1,2,2,31,7,10,7,1
1000009,2,2,2,30,12,10,1,1
1000011,1,2,1,55,9,14,1,1
1000011,2,2,1,36,12,14,1,1
1000016,1,2,2,36,9,11,2,1
1000016,2,2,2,36,9,4,6,1
1000018,1,2,4,36,11,15,1,1
1000018,2,2,2,29,13,15,2,1
1000021,1,2,2,22,10,16,4,1
1000021,2,2,2,21,10,16,4,1
1000023,1,2,2,22,10,3,1,1
1000023,2,2,1,24,10,3,1,1
1000027,1,2,2,36,7,6,2,1
1000027,2,2,3,24,9,5,4,1
1000028,1,2,1,23,10,15,1,1
1000028,2,2,1,24,10,12,4,1
1000031,1,2,2,37,10,8,2,1
1000031,2,2,2,31,9,8,1,1
1000034,1,2,2,23,10,17,1,1
1000034,2,2,2,21,10,17,1,1
1000036,1,2,1,46,11,13,2,1
1000036,2,2,1,52,10,12,2,1
1000037,1,2,2,23,10,9,1,1
1000037,2,2,2,23,10,99,1,1
1000041,1,2,2,23,9,11,3,1
1000041,2,2,1,21,9,12,1,1
1000042,1,2,3,21,10,2,1,1
1000042,2,2,2,20,10,2,1,1
1000046,1,2,1,44,10,12,1,1
1000046,2,2,1,45,10,12,1,1
1000047,1,2,1,29,9,10,2,1
1000047,2,2,1,27,10,7,2,1
1000049,1,2,2,56,10,7,1,1
1000049,2,2,1,50,11,7,4,1
1000054,1,2,2,20,10,6,1,1
1000054,2,2,2,19,7,6,4,1
1000056,1,2,4,52,9,16,1,1
1000056,2,2,2,47,12,16,1,1
1000060,1,2,2,45,9,11,1,1
1000060,2,2,4,49,10,11,1,1
1000076,1,2,1,54,9,16,1,1
1000076,2,2,2,53,10,17,1,1
1000078,1,2,1,26,12,16,1,1
1000078,2,2,1,25,12,16,1,1
1000080,1,2,1,27,9,3,6,1
1000080,2,2,1,23,10,3,6,1
1000092,1,2,2,58,9,15,1,1
1000092,2,2,2,50,10,15,4,1
1000093,1,2,1,58,10,99,1,1
1000093,2,2,1,58,10,9,6,1
1000099,1,2,1,25,11,8,1,1
1000099,2,2,1,23,12,8,1,1
1000101,1,2,2,46,9,14,6,1
1000101,2,2,2,31,12,14,1,1
1000105,1,2,2,20,9,12,1,1
1000105,2,2,2,19,10,15,4,1
1000106,1,2,2,37,12,11,1,1
1000106,2,2,2,37,9,11,1,1
1000112,1,2,2,24,12,11,4,1
1000112,2,2,2,23,12,11,1,1
1000117,1,2,1,48,9,8,2,1
1000117,2,2,3,44,10,9,7,1
1000119,1,2,1,41,12,17,1,1
1000119,2,2,1,38,14,17,1,1
1000121,1,2,3,49,9,6,6,1
1000121,2,2,2,47,9,7,6,1
1000122,1,2,1,28,13,14,1,1
1000122,2,2,1,24,12,14,1,1
1000132,1,2,2,21,5,99,1,1
1000132,2,2,4,21,9,2,4,1
1000136,1,2,1,29,12,12,1,1
1000136,2,2,2,26,10,12,7,1
1000139,1,2,2,28,10,13,4,1
1000139,2,2,2,29,10,13,1,1
1000141,1,2,1,33,11,16,1,1
1000141,2,2,1,28,9,15,1,1
1000142,1,2,2,51,9,7,2,1
1000142,2,2,1,52,12,7,4,1
1000157,1,2,1,29,11,8,1,1
1000157,2,2,1,25,11,8,7,1
1000158,1,2,2,29,12,7,1,1
1000158,2,2,1,26,13,7,7,1
1000165,1,2,1,31,11,13,1,1
1000165,2,2,1,30,12,14,1,1
1000168,1,2,2,58,7,8,2,1
1000168,2,2,2,54,9,8,1,1
1000169,1,2,1,21,10,99,2,1
1000169,2,2,1,19,10,9,4,1
1000170,1,2,2,59,12,99,4,1
1000170,2,2,4,61,10,11,1,1
1000171,1,2,1,49,10,14,1,1
1000171,2,2,1,48,11,14,1,1
1000187,1,2,2,23,9,10,1,1
1000187,2,2,2,24,9,9,2,1
1000188,1,2,1,42,11,10,1,1
1000188,2,2,1,43,9,9,2,1
1000195,1,2,2,50,12,5,1,1
1000195,2,2,3,45,9,4,6,1
1000200,1,2,1,24,10,10,1,1
1000200,2,2,1,23,12,10,1,1
1000205,1,2,2,54,9,4,6,1
1000205,2,2,1,52,10,4,6,1
1000206,1,2,1,23,7,1,4,1
1000206,2,2,1,33,10,1,7,1
1000210,1,2,4,34,13,11,1,1
1000210,2,2,2,29,11,11,1,1
1000211,1,2,2,47,12,12,4,0
1000211,2,2,2,25,12,12,1,0
1000219,1,2,1,38,9,1,1,1
1000219,2,2,1,37,9,1,1,1
1000222,1,2,1,28,9,15,1,1
1000222,2,2,2,28,12,15,1,1
1000223,1,2,2,21,10,12,2,1
1000223,2,2,2,20,9,99,4,1
1000226,1,2,1,62,9,10,1,1
1000226,2,2,1,53,10,10,1,1
1000234,1,2,2,55,14,16,1,1
1000234,2,2,2,55,9,13,1,1
1000237,1,2,2,37,12,9,1,1
1000237,2,2,2,26,12,8,1,1
1000239,1,2,1,42,9,15,1,1
1000239,2,2,2,34,12,17,3,1
1000244,1,2,2,49,11,13,2,1
1000244,2,2,2,49,11,13,1,1
1000248,1,2,2,33,12,13,1,1
1000248,2,2,1,32,11,13,1,1
1000249,1,2,1,27,12,16,1,1
1000249,2,2,1,24,12,15,1,1
1000250,1,2,2,34,9,9,4,1
1000250,2,2,2,44,10,9,7,1
1000251,1,2,2,41,9,15,1,1
1000251,2,2,2,41,10,15,1,1
1000253,1,2,1,26,11,99,3,1
1000253,2,2,1,43,13,1,1,1
1000259,1,2,1,30,13,9,2,1
1000259,2,2,2,24,12,8,1,1
1000262,1,2,1,31,10,12,1,1
1000262,2,2,1,24,10,12,1,1
1000263,1,2,1,22,12,17,1,1
1000263,2,2,1,21,11,17,1,1
1000264,1,2,1,37,9,8,2,0
1000264,2,2,1,20,9,8,1,0
1000266,1,2,1,57,9,14,1,1
1000266,2,2,1,53,10,14,1,1
1000268,1,2,1,44,9,11,1,1
1000268,2,2,1,49,10,11,1,1
1000271,1,2,1,21,10,4,1,1
1000271,2,2,1,20,10,4,1,1
1000272,1,2,1,35,11,11,1,1
1000272,2,2,1,25,9,11,7,1
1000275,1,2,1,30,11,7,1,1
1000275,2,2,1,23,10,7,7,1
1000276,1,2,2,19,9,7,4,1
1000276,2,2,2,21,10,6,6,1
1000277,1,2,2,36,9,2,3,1
1000277,2,2,1,29,11,2,7,1
1000278,1,2,1,27,11,7,1,1
1000278,2,2,1,25,11,7,1,1
1000282,1,2,1,53,12,11,1,1
1000282,2,2,1,56,12,11,5,0
1000283,1,2,1,20,10,14,4,1
1000283,2,2,1,19,12,14,1,1
1000289,1,2,2,23,10,7,1,1
1000289,2,2,2,20,10,7,3,1
1000292,1,2,1,23,9,11,1,0
1000292,2,2,2,20,10,11,4,0
1000293,1,2,2,41,13,12,1,1
1000293,2,2,1,39,13,17,1,1
1000297,1,2,1,24,12,13,1,1
1000297,2,2,1,24,12,13,1,1
1000300,1,2,2,24,10,7,1,1
1000300,2,2,1,21,10,4,1,1
1000302,1,2,1,22,9,11,1,1
1000302,2,2,1,20,9,11,7,1
1000303,1,2,1,21,9,1,4,1
1000303,2,2,2,18,9,2,3,1
1000304,1,2,1,25,12,13,1,1
1000304,2,2,1,40,10,13,1,1
1000307,1,2,2,26,9,99,1,1
1000307,2,2,1,23,10,99,1,1
1000308,1,2,1,51,11,8,2,1
1000308,2,2,2,39,12,8,2,1
1000312,1,2,2,49,10,5,1,1
1000312,2,2,4,32,10,6,1,1
1000314,1,2,1,27,10,14,1,1
1000314,2,2,2,27,12,14,1,1
1000315,1,2,2,24,10,13,1,1
1000315,2,2,2,23,9,13,4,1
1000316,1,2,2,37,13,12,1,1
1000316,2,2,3,35,11,11,1,1
1000319,1,2,2,29,12,16,1,1
1000319,2,2,2,28,13,16,1,1
1000324,1,2,2,56,10,13,1,1
1000324,2,2,2,54,10,13,6,1
1000327,1,2,3,39,12,13,4,1
1000327,2,2,2,29,9,12,1,1
1000329,1,2,1,28,11,6,2,1
1000329,2,2,1,25,10,8,7,1
1000331,1,2,2,37,10,7,2,1
1000331,2,2,1,21,10,7,1,1
1000332,1,2,2,38,9,1,4,1
1000332,2,2,2,41,10,6,1,1
1000333,1,2,1,45,10,15,2,1
1000333,2,2,1,44,12,15,1,1
1000335,1,2,1,33,9,7,4,0
1000335,2,2,1,32,11,7,1,0
1000340,1,2,1,50,10,14,2,1
1000340,2,2,1,47,11,13,1,1
1000343,1,2,2,23,10,10,1,1
1000343,2,2,2,21,10,10,1,1
1000346,1,2,2,29,12,6,7,1
1000346,2,2,1,27,13,6,1,1
1000349,1,2,2,37,11,10,1,1
1000349,2,2,2,35,10,10,6,1
1000351,1,2,1,36,12,13,2,1
1000351,2,2,1,42,10,13,1,1
1000353,1,2,1,21,10,15,4,1
1000353,2,2,2,21,10,15,1,1
1000355,1,2,1,23,10,8,1,1
1000355,2,2,1,21,10,8,1,1
1000363,1,2,4,47,6,12,2,1
1000363,2,2,4,49,9,9,4,1
1000368,1,2,1,22,12,13,1,1
1000368,2,2,1,22,12,13,1,1
1000369,1,2,1,50,11,11,1,1
1000369,2,2,1,42,10,4,1,1
1000371,1,2,1,30,5,1,7,1
1000371,2,2,1,35,5,9,1,1
1000378,1,2,2,26,5,6,2,1
1000378,2,2,3,26,9,6,7,1
1000389,1,2,1,25,9,10,2,1
1000389,2,2,1,32,11,10,1,1
1000397,1,2,1,20,8,16,4,1
1000397,2,2,1,19,9,16,4,1
1000402,1,2,1,54,10,13,3,1
1000402,2,2,1,28,10,13,1,1
1000410,1,2,1,26,10,4,4,1
1000410,2,2,1,27,10,4,1,1
1000414,1,2,1,47,10,11,2,1
1000414,2,2,1,25,12,11,1,1
1000416,1,2,1,54,14,17,1,1
1000416,2,2,1,41,13,17,1,1
1000427,1,2,1,27,9,9,1,1
1000427,2,2,1,20,9,9,4,1
1000428,1,2,1,23,10,11,1,1
1000428,2,2,2,22,10,11,1,1
1000435,1,2,2,20,10,10,4,1
1000435,2,2,2,21,10,10,1,1
1000436,1,2,2,32,10,11,1,1
1000436,2,2,2,29,13,11,1,1
1000439,1,2,2,28,14,13,1,1
1000439,2,2,1,25,10,13,7,1
1000442,1,2,1,36,6,9,1,1
1000442,2,2,2,43,9,9,7,1
1000445,1,2,1,23,9,1,7,1
1000445,2,2,2,21,5,1,7,1
1000446,1,2,4,59,10,13,5,1
1000446,2,2,3,61,11,13,5,1
1000451,1,2,1,37,10,12,4,1
1000451,2,2,1,33,11,12,1,1
1000462,1,2,1,22,12,9,1,1
1000462,2,2,1,22,12,9,1,1
1000475,1,2,4,29,9,13,1,1
1000475,2,2,2,24,12,13,1,1
1000479,1,2,1,31,9,8,3,1
1000479,2,2,2,24,10,8,1,1
1000484,1,2,2,56,9,14,1,1
1000484,2,2,1,46,10,14,4,1
1000486,1,2,1,31,9,12,1,1
1000486,2,2,1,30,11,12,1,1
1000487,1,2,1,53,12,8,1,1
1000487,2,2,2,55,9,3,6,1
1000488,1,2,2,53,12,12,1,1
1000488,2,2,2,51,12,12,1,1
1000490,1,2,2,56,9,8,1,1
1000490,2,2,5,44,11,7,7,1
1000493,1,2,2,22,10,11,1,1
1000493,2,2,2,23,11,11,1,1
1000496,1,2,2,58,9,11,1,1
1000496,2,2,2,57,10,11,6,1
1000499,1,2,1,22,11,15,1,1
1000499,2,2,1,23,11,15,1,1
1000502,1,2,2,26,5,13,1,1
1000502,2,2,2,24,9,14,4,1
1000503,1,2,2,48,12,5,4,1
1000503,2,2,2,42,11,8,1,1
1000505,1,2,2,30,14,13,1,1
1000505,2,2,4,30,14,13,1,1
1000527,1,2,2,21,10,4,1,1
1000527,2,2,1,20,10,99,1,1
1000528,1,2,2,48,14,19,1,1
1000528,2,2,2,48,11,1,6,1
1000530,1,2,1,51,12,8,2,1
1000530,2,2,2,21,9,6,4,1
1000531,1,2,2,40,13,19,1,1
1000531,2,2,2,38,12,19,1,1
1000534,1,2,1,27,11,15,1,1
1000534,2,2,1,26,10,15,1,1
1000535,1,2,1,19,9,13,1,1
1000535,2,2,1,20,10,13,1,1
1000540,1,2,2,24,10,14,1,1
1000540,2,2,2,25,12,14,1,1
1000541,1,2,2,33,13,15,2,1
1000541,2,2,2,27,12,15,1,1
1000546,1,2,1,64,11,15,1,1
1000546,2,2,1,59,10,15,1,1
1000547,1,2,1,45,9,16,1,1
1000547,2,2,1,39,11,16,1,1
1000549,1,2,2,41,9,13,2,1
1000549,2,2,4,53,10,13,1,1
1000552,1,2,3,56,11,6,6,1
1000552,2,2,2,51,11,6,7,1
1000554,1,2,2,20,10,1,1,1
1000554,2,2,2,19,10,1,1,1
1000555,1,2,4,46,11,13,1,1
1000555,2,2,3,43,11,13,1,1
1000556,1,2,4,47,10,11,6,1
1000556,2,2,4,34,11,11,1,1
1000568,1,2,2,44,5,13,6,1
1000568,2,2,2,60,12,13,6,1
1000571,1,2,1,50,12,13,4,1
1000571,2,2,1,63,9,13,1,1
1000572,1,2,1,37,10,1,1,1
1000572,2,2,2,26,10,1,7,1
1000582,1,2,3,33,10,99,1,1
1000582,2,2,4,25,10,11,1,1
1000588,1,2,1,30,13,17,1,1
1000588,2,2,1,25,12,17,1,1
1000589,1,2,1,30,10,16,1,1
1000589,2,2,1,36,10,15,1,1
1000595,1,2,1,54,12,10,2,1
1000595,2,2,1,62,11,9,4,1
1000596,1,2,2,38,10,13,2,1
1000596,2,2,2,50,10,13,1,1
1000601,1,2,2,49,9,13,1,1
1000601,2,2,5,53,11,13,4,1
1000614,1,2,2,44,10,10,1,1
1000614,2,2,5,40,11,11,1,1
1000619,1,2,1,38,11,12,1,1
1000619,2,2,1,39,12,12,4,1
1000620,1,2,2,27,9,9,4,1
1000620,2,2,2,24,10,9,1,1
1000626,1,2,1,52,10,15,1,1
1000626,2,2,1,52,9,15,1,1
1000628,1,2,1,42,10,13,1,1
1000628,2,2,1,37,10,13,1,1
1000632,1,2,1,53,10,11,1,1
1000632,2,2,1,54,10,6,1,1
1000633,1,2,2,61,13,19,2,1
1000633,2,2,3,60,12,99,1,1
1000634,1,2,2,48,7,3,4,1
1000634,2,2,4,26,7,99,6,1
1000635,1,2,1,43,12,12,1,1
1000635,2,2,2,49,12,12,1,1
1000640,1,2,1,57,12,9,6,1
1000640,2,2,1,55,10,13,5,1
1000645,1,2,1,55,9,10,1,1
1000645,2,2,2,55,11,7,5,1
1000646,1,2,2,56,12,9,6,1
1000646,2,2,2,59,4,9,6,1
1000652,1,2,1,44,10,11,1,1
1000652,2,2,1,42,10,11,1,1
1000672,1,2,2,60,13,17,1,1
1000672,2,2,2,53,11,17,1,1
1000673,1,2,2,44,11,13,1,1
1000673,2,2,1,42,12,13,1,1
